date,temp,vappr,wddir,load,wind_onshore
2015-08-30 22:00:00+00:00,12.9,11.9,340,2450.0,52.0
2015-08-30 23:00:00+00:00,12.6,12.2,330,2218.0,46.0
2015-08-31 00:00:00+00:00,12.5,12.3,330,2071.0,40.0
2015-08-31 01:00:00+00:00,12.4,12.5,340,1966.0,41.0
2015-08-31 02:00:00+00:00,12.2,12.5,340,1929.0,46.0
2015-08-31 03:00:00+00:00,11.8,12.3,330,1946.0,52.0
2015-08-31 04:00:00+00:00,11.8,12.6,320,1987.0,58.0
2015-08-31 05:00:00+00:00,11.7,12.9,320,2181.0,70.0
2015-08-31 06:00:00+00:00,11.6,13.0,320,2592.0,82.0
2015-08-31 07:00:00+00:00,11.8,13.2,330,3050.0,78.0
2015-08-31 08:00:00+00:00,12.2,13.3,320,3260.0,67.0
2015-08-31 09:00:00+00:00,13.1,13.7,340,3333.0,73.0
2015-08-31 10:00:00+00:00,14.5,13.2,350,3381.0,95.0
2015-08-31 11:00:00+00:00,15.3,12.6,320,3412.0,139.0
2015-08-31 12:00:00+00:00,15.8,12.6,320,3399.0,160.0
2015-08-31 13:00:00+00:00,16.1,11.8,340,3360.0,190.0
2015-08-31 14:00:00+00:00,16.2,12.6,310,3377.0,228.0
2015-08-31 15:00:00+00:00,15.6,12.7,300,3443.0,225.0
2015-08-31 16:00:00+00:00,14.2,13.8,350,3531.0,257.0
2015-08-31 17:00:00+00:00,14.6,13.5,320,3512.0,311.0
2015-08-31 18:00:00+00:00,14.3,12.7,320,3341.0,329.0
2015-08-31 19:00:00+00:00,13.4,13.1,320,3242.0,302.0
2015-08-31 20:00:00+00:00,12.0,12.7,320,3341.0,339.0
2015-08-31 21:00:00+00:00,11.6,12.5,320,2970.0,347.0
2015-08-31 22:00:00+00:00,11.2,12.3,320,2601.0,386.0
2015-08-31 23:00:00+00:00,10.8,12.3,320,2340.0,393.0
2015-09-01 00:00:00+00:00,10.7,12.4,340,2169.0,343.0
2015-09-01 01:00:00+00:00,10.3,12.2,340,2050.0,296.0
2015-09-01 02:00:00+00:00,9.8,11.8,340,1998.0,325.0
2015-09-01 03:00:00+00:00,9.2,11.3,330,1997.0,335.0
2015-09-01 04:00:00+00:00,8.7,10.8,330,2059.0,344.0
2015-09-01 05:00:00+00:00,8.7,10.9,320,2264.0,364.0
2015-09-01 06:00:00+00:00,8.8,11.0,320,2717.0,374.0
2015-09-01 07:00:00+00:00,9.4,11.5,330,3173.0,353.0
2015-09-01 08:00:00+00:00,10.4,11.6,340,3311.0,361.0
2015-09-01 09:00:00+00:00,11.5,11.4,330,3336.0,425.0
2015-09-01 10:00:00+00:00,12.9,10.9,330,3355.0,391.0
2015-09-01 11:00:00+00:00,13.2,10.5,340,3385.0,366.0
2015-09-01 12:00:00+00:00,14.6,11.1,340,3384.0,415.0
2015-09-01 13:00:00+00:00,14.5,10.3,330,3311.0,479.0
2015-09-01 14:00:00+00:00,14.8,10.9,320,3343.0,551.0
2015-09-01 15:00:00+00:00,14.4,10.1,330,3405.0,634.0
2015-09-01 16:00:00+00:00,15.6,10.3,310,3487.0,659.0
2015-09-01 17:00:00+00:00,14.5,11.2,330,3443.0,647.0
2015-09-01 18:00:00+00:00,13.4,11.5,330,3316.0,640.0
2015-09-01 19:00:00+00:00,12.2,11.8,330,3268.0,538.0
2015-09-01 20:00:00+00:00,11.8,11.3,300,3336.0,477.0
2015-09-01 21:00:00+00:00,11.2,11.8,320,2984.0,457.0
2015-09-01 22:00:00+00:00,10.5,11.4,320,2597.0,409.0
2015-09-01 23:00:00+00:00,10.2,11.6,320,2323.0,376.0
2015-09-02 00:00:00+00:00,9.7,10.8,320,2163.0,382.0
2015-09-02 01:00:00+00:00,9.1,10.5,320,2058.0,337.0
2015-09-02 02:00:00+00:00,8.5,10.0,320,2007.0,355.0
2015-09-02 03:00:00+00:00,8.3,10.0,320,2004.0,345.0
2015-09-02 04:00:00+00:00,7.8,10.0,340,2060.0,295.0
2015-09-02 05:00:00+00:00,7.7,9.8,320,2259.0,300.0
2015-09-02 06:00:00+00:00,8.2,10.0,320,2742.0,288.0
2015-09-02 07:00:00+00:00,8.4,9.9,290,3182.0,259.0
2015-09-02 08:00:00+00:00,10.2,10.5,310,3329.0,257.0
2015-09-02 09:00:00+00:00,11.5,10.7,320,3348.0,268.0
2015-09-02 10:00:00+00:00,12.6,10.8,330,3373.0,319.0
2015-09-02 11:00:00+00:00,13.0,10.0,330,3406.0,330.0
2015-09-02 12:00:00+00:00,13.3,10.0,320,3377.0,343.0
2015-09-02 13:00:00+00:00,13.9,10.6,310,3337.0,383.0
2015-09-02 14:00:00+00:00,13.6,10.9,310,3375.0,439.0
2015-09-02 15:00:00+00:00,13.1,10.9,310,3410.0,495.0
2015-09-02 16:00:00+00:00,13.6,10.9,320,3506.0,505.0
2015-09-02 17:00:00+00:00,13.8,10.9,310,3476.0,480.0
2015-09-02 18:00:00+00:00,12.5,10.4,340,3323.0,441.0
2015-09-02 19:00:00+00:00,12.0,10.8,330,3329.0,445.0
2015-09-02 20:00:00+00:00,10.8,11.5,300,3379.0,452.0
2015-09-02 21:00:00+00:00,10.0,11.9,320,3010.0,405.0
2015-09-02 22:00:00+00:00,9.9,11.9,300,2639.0,389.0
2015-09-02 23:00:00+00:00,10.0,11.5,300,2388.0,384.0
2015-09-03 00:00:00+00:00,10.0,10.8,320,2212.0,382.0
2015-09-03 01:00:00+00:00,9.7,10.4,320,2091.0,386.0
2015-09-03 02:00:00+00:00,9.2,10.4,320,2041.0,427.0
2015-09-03 03:00:00+00:00,9.0,9.8,320,2042.0,441.0
2015-09-03 04:00:00+00:00,9.0,9.6,320,2113.0,455.0
2015-09-03 05:00:00+00:00,8.9,10.0,320,2317.0,500.0
2015-09-03 06:00:00+00:00,8.9,9.7,320,2774.0,566.0
2015-09-03 07:00:00+00:00,9.1,9.8,320,3232.0,567.0
2015-09-03 08:00:00+00:00,9.5,10.1,330,3366.0,582.0
2015-09-03 09:00:00+00:00,10.1,10.3,330,3389.0,622.0
2015-09-03 10:00:00+00:00,11.2,10.3,330,3389.0,613.0
2015-09-03 11:00:00+00:00,11.9,9.5,340,3413.0,606.0
2015-09-03 12:00:00+00:00,12.6,9.9,330,3395.0,660.0
2015-09-03 13:00:00+00:00,13.2,10.4,320,3361.0,709.0
2015-09-03 14:00:00+00:00,12.8,10.4,330,3386.0,760.0
2015-09-03 15:00:00+00:00,13.2,11.0,320,3453.0,820.0
2015-09-03 16:00:00+00:00,13.2,11.9,320,3515.0,756.0
2015-09-03 17:00:00+00:00,13.4,11.2,320,3519.0,810.0
2015-09-03 18:00:00+00:00,12.8,11.2,320,3417.0,790.0
2015-09-03 19:00:00+00:00,12.5,11.3,320,3455.0,844.0
2015-09-03 20:00:00+00:00,12.2,11.3,320,3456.0,841.0
2015-09-03 21:00:00+00:00,11.7,11.4,320,3096.0,852.0
2015-09-03 22:00:00+00:00,11.6,11.3,330,2689.0,797.0
2015-09-03 23:00:00+00:00,11.7,10.8,330,2477.0,818.0
2015-09-04 00:00:00+00:00,11.4,11.2,350,2295.0,784.0
2015-09-04 01:00:00+00:00,11.2,11.2,330,2156.0,751.0
2015-09-04 02:00:00+00:00,11.1,11.1,340,2088.0,697.0
2015-09-04 03:00:00+00:00,10.9,11.1,340,2099.0,696.0
2015-09-04 04:00:00+00:00,10.5,11.9,320,2161.0,700.0
2015-09-04 05:00:00+00:00,10.5,11.4,320,2358.0,652.0
2015-09-04 06:00:00+00:00,10.4,11.6,330,2808.0,573.0
2015-09-04 07:00:00+00:00,10.4,11.3,340,3243.0,565.0
2015-09-04 08:00:00+00:00,11.4,11.6,330,3395.0,570.0
2015-09-04 09:00:00+00:00,11.0,12.6,350,3410.0,641.0
2015-09-04 10:00:00+00:00,12.1,10.8,330,3414.0,733.0
2015-09-04 11:00:00+00:00,12.1,11.1,350,3395.0,674.0
2015-09-04 12:00:00+00:00,13.2,10.9,330,3371.0,693.0
2015-09-04 13:00:00+00:00,14.3,11.3,330,3297.0,674.0
2015-09-04 14:00:00+00:00,14.9,11.9,330,3317.0,693.0
2015-09-04 15:00:00+00:00,15.1,12.1,330,3353.0,809.0
2015-09-04 16:00:00+00:00,15.4,12.2,330,3404.0,857.0
2015-09-04 17:00:00+00:00,15.5,12.1,330,3402.0,857.0
2015-09-04 18:00:00+00:00,15.3,12.2,330,3309.0,827.0
2015-09-04 19:00:00+00:00,14.4,12.6,330,3329.0,765.0
2015-09-04 20:00:00+00:00,13.2,12.5,350,3301.0,713.0
2015-09-04 21:00:00+00:00,13.1,13.0,330,3009.0,671.0
2015-09-04 22:00:00+00:00,12.7,13.3,320,2723.0,700.0
2015-09-04 23:00:00+00:00,11.8,12.8,320,2518.0,802.0
2015-09-05 00:00:00+00:00,11.8,13.0,310,2321.0,822.0
2015-09-05 01:00:00+00:00,11.8,13.0,320,2189.0,800.0
2015-09-05 02:00:00+00:00,11.9,13.2,320,2100.0,724.0
2015-09-05 03:00:00+00:00,11.1,12.7,320,2057.0,678.0
2015-09-05 04:00:00+00:00,10.4,11.3,350,2080.0,644.0
2015-09-05 05:00:00+00:00,10.0,11.5,320,2150.0,726.0
2015-09-05 06:00:00+00:00,10.2,11.6,340,2254.0,728.0
2015-09-05 07:00:00+00:00,10.5,11.7,320,2600.0,769.0
2015-09-05 08:00:00+00:00,11.3,10.1,340,2917.0,761.0
2015-09-05 09:00:00+00:00,11.2,9.9,350,3044.0,810.0
2015-09-05 10:00:00+00:00,12.3,9.9,10,3084.0,696.0
2015-09-05 11:00:00+00:00,12.8,9.7,350,3107.0,537.0
2015-09-05 12:00:00+00:00,13.4,9.9,10,3073.0,412.0
2015-09-05 13:00:00+00:00,14.6,10.2,360,2963.0,333.0
2015-09-05 14:00:00+00:00,15.5,10.5,360,2910.0,291.0
2015-09-05 15:00:00+00:00,15.1,10.5,30,2917.0,259.0
2015-09-05 16:00:00+00:00,15.4,10.4,10,2980.0,262.0
2015-09-05 17:00:00+00:00,15.6,10.5,350,2981.0,252.0
2015-09-05 18:00:00+00:00,14.9,10.2,10,2955.0,215.0
2015-09-05 19:00:00+00:00,13.6,10.5,10,2984.0,243.0
2015-09-05 20:00:00+00:00,12.4,10.7,10,3039.0,247.0
2015-09-05 21:00:00+00:00,11.9,10.9,30,2803.0,248.0
2015-09-05 22:00:00+00:00,10.9,11.1,320,2576.0,240.0
2015-09-05 23:00:00+00:00,10.3,10.9,320,2370.0,227.0
2015-09-06 00:00:00+00:00,9.6,10.8,320,2212.0,197.0
2015-09-06 01:00:00+00:00,9.2,10.7,330,2116.0,203.0
2015-09-06 02:00:00+00:00,8.3,10.3,320,2026.0,185.0
2015-09-06 03:00:00+00:00,8.0,10.3,320,1987.0,153.0
2015-09-06 04:00:00+00:00,7.7,10.2,320,2002.0,123.0
2015-09-06 05:00:00+00:00,7.4,9.8,330,2012.0,101.0
2015-09-06 06:00:00+00:00,7.3,9.9,320,2054.0,111.0
2015-09-06 07:00:00+00:00,7.9,9.9,330,2309.0,104.0
2015-09-06 08:00:00+00:00,8.7,10.0,350,2595.0,87.0
2015-09-06 09:00:00+00:00,10.3,10.6,340,2813.0,83.0
2015-09-06 10:00:00+00:00,11.7,10.6,10,2940.0,70.0
2015-09-06 11:00:00+00:00,12.8,11.0,10,3043.0,59.0
2015-09-06 12:00:00+00:00,13.0,10.7,330,3062.0,64.0
2015-09-06 13:00:00+00:00,14.3,11.3,350,2964.0,61.0
2015-09-06 14:00:00+00:00,14.5,10.8,340,2893.0,53.0
2015-09-06 15:00:00+00:00,15.1,10.3,10,2844.0,52.0
2015-09-06 16:00:00+00:00,15.9,10.7,320,2917.0,45.0
2015-09-06 17:00:00+00:00,15.1,11.9,340,3012.0,44.0
2015-09-06 18:00:00+00:00,14.2,12.8,330,2997.0,37.0
2015-09-06 19:00:00+00:00,11.1,11.9,150,3087.0,38.0
2015-09-06 20:00:00+00:00,10.3,11.7,150,3083.0,40.0
2015-09-06 21:00:00+00:00,10.5,11.5,190,2784.0,35.0
2015-09-06 22:00:00+00:00,10.5,11.4,250,2486.0,25.0
2015-09-06 23:00:00+00:00,10.7,11.4,310,2271.0,22.0
2015-09-07 00:00:00+00:00,10.7,11.4,330,2118.0,16.0
2015-09-07 01:00:00+00:00,10.6,11.3,310,2012.0,12.0
2015-09-07 02:00:00+00:00,10.7,11.2,320,1958.0,7.0
2015-09-07 03:00:00+00:00,10.6,11.3,320,1965.0,8.0
2015-09-07 04:00:00+00:00,10.7,11.4,310,2032.0,9.0
2015-09-07 05:00:00+00:00,10.6,11.5,320,2259.0,6.0
2015-09-07 06:00:00+00:00,11.1,11.1,320,2711.0,3.0
2015-09-07 07:00:00+00:00,11.0,11.5,300,3172.0,2.0
2015-09-07 08:00:00+00:00,11.4,11.3,50,3336.0,1.0
2015-09-07 09:00:00+00:00,11.5,10.7,50,3372.0,1.0
2015-09-07 10:00:00+00:00,11.6,10.8,290,3398.0,2.0
2015-09-07 11:00:00+00:00,12.1,11.2,110,3428.0,2.0
2015-09-07 12:00:00+00:00,12.6,11.0,100,3400.0,2.0
2015-09-07 13:00:00+00:00,13.1,11.4,90,3362.0,1.0
2015-09-07 14:00:00+00:00,14.6,12.1,10,3383.0,1.0
2015-09-07 15:00:00+00:00,14.4,11.9,230,3419.0,4.0
2015-09-07 16:00:00+00:00,13.3,12.0,140,3524.0,9.0
2015-09-07 17:00:00+00:00,12.9,11.9,140,3500.0,16.0
2015-09-07 18:00:00+00:00,12.3,11.9,140,3371.0,21.0
2015-09-07 19:00:00+00:00,11.7,11.7,140,3400.0,29.0
2015-09-07 20:00:00+00:00,11.8,11.3,130,3391.0,51.0
2015-09-07 21:00:00+00:00,10.2,11.0,80,3043.0,58.0
2015-09-07 22:00:00+00:00,11.0,11.3,80,2644.0,118.0
2015-09-07 23:00:00+00:00,11.0,11.3,120,2366.0,200.0
2015-09-08 00:00:00+00:00,11.2,11.6,120,2201.0,382.0
2015-09-08 01:00:00+00:00,11.5,11.6,120,2090.0,469.0
2015-09-08 02:00:00+00:00,11.4,11.5,140,2029.0,522.0
2015-09-08 03:00:00+00:00,11.4,11.5,110,2021.0,515.0
2015-09-08 04:00:00+00:00,11.2,11.5,130,2092.0,570.0
2015-09-08 05:00:00+00:00,10.2,11.3,140,2292.0,596.0
2015-09-08 06:00:00+00:00,11.0,12.1,120,2756.0,685.0
2015-09-08 07:00:00+00:00,11.5,12.9,120,3200.0,716.0
2015-09-08 08:00:00+00:00,13.0,14.3,140,3345.0,784.0
2015-09-08 09:00:00+00:00,13.7,14.8,140,3377.0,904.0
2015-09-08 10:00:00+00:00,15.2,14.3,140,3393.0,1038.0
2015-09-08 11:00:00+00:00,15.3,14.6,140,3390.0,1107.0
2015-09-08 12:00:00+00:00,15.4,14.1,130,3365.0,1097.0
2015-09-08 13:00:00+00:00,15.7,14.3,140,3317.0,1106.0
2015-09-08 14:00:00+00:00,15.3,14.6,140,3330.0,1094.0
2015-09-08 15:00:00+00:00,15.1,14.7,140,3397.0,1068.0
2015-09-08 16:00:00+00:00,14.9,14.9,140,3464.0,970.0
2015-09-08 17:00:00+00:00,14.3,14.8,120,3424.0,926.0
2015-09-08 18:00:00+00:00,14.0,14.9,120,3274.0,863.0
2015-09-08 19:00:00+00:00,13.7,14.8,120,3372.0,865.0
2015-09-08 20:00:00+00:00,13.7,14.9,120,3429.0,888.0
2015-09-08 21:00:00+00:00,13.7,14.9,120,3047.0,833.0
2015-09-08 22:00:00+00:00,13.9,15.1,120,2652.0,798.0
2015-09-08 23:00:00+00:00,13.9,14.6,120,2388.0,776.0
2015-09-09 00:00:00+00:00,13.8,14.7,140,2231.0,765.0
2015-09-09 01:00:00+00:00,13.7,14.4,140,2128.0,713.0
2015-09-09 02:00:00+00:00,13.8,15.0,120,2065.0,601.0
2015-09-09 03:00:00+00:00,13.7,14.2,120,2059.0,609.0
2015-09-09 04:00:00+00:00,13.6,14.5,120,2123.0,670.0
2015-09-09 05:00:00+00:00,13.7,14.8,120,2333.0,773.0
2015-09-09 06:00:00+00:00,13.7,14.9,120,2784.0,820.0
2015-09-09 07:00:00+00:00,13.8,15.0,120,3218.0,828.0
2015-09-09 08:00:00+00:00,14.1,15.3,120,3349.0,825.0
2015-09-09 09:00:00+00:00,14.4,15.3,120,3371.0,781.0
2015-09-09 10:00:00+00:00,14.5,15.4,120,3343.0,827.0
2015-09-09 11:00:00+00:00,14.5,15.4,140,3375.0,910.0
2015-09-09 12:00:00+00:00,14.6,15.5,130,3368.0,996.0
2015-09-09 13:00:00+00:00,15.1,15.5,110,3333.0,1001.0
2015-09-09 14:00:00+00:00,16.0,15.3,120,3344.0,1044.0
2015-09-09 15:00:00+00:00,15.5,15.1,120,3379.0,1008.0
2015-09-09 16:00:00+00:00,14.9,15.3,120,3468.0,986.0
2015-09-09 17:00:00+00:00,15.0,14.8,120,3432.0,929.0
2015-09-09 18:00:00+00:00,14.4,15.1,120,3297.0,813.0
2015-09-09 19:00:00+00:00,13.9,15.0,120,3418.0,890.0
2015-09-09 20:00:00+00:00,13.3,14.9,120,3401.0,988.0
2015-09-09 21:00:00+00:00,13.5,15.3,120,3024.0,961.0
2015-09-09 22:00:00+00:00,13.7,15.5,120,2670.0,1007.0
2015-09-09 23:00:00+00:00,13.4,15.2,120,2401.0,918.0
2015-09-10 00:00:00+00:00,13.2,15.0,120,2226.0,923.0
2015-09-10 01:00:00+00:00,13.2,15.2,140,2124.0,943.0
2015-09-10 02:00:00+00:00,12.9,14.9,140,2052.0,808.0
2015-09-10 03:00:00+00:00,13.3,15.1,110,2054.0,827.0
2015-09-10 04:00:00+00:00,13.6,15.0,120,2121.0,855.0
2015-09-10 05:00:00+00:00,13.7,14.9,140,2332.0,899.0
2015-09-10 06:00:00+00:00,13.7,15.3,140,2773.0,879.0
2015-09-10 07:00:00+00:00,14.0,15.6,140,3222.0,885.0
2015-09-10 08:00:00+00:00,14.6,15.9,120,3357.0,960.0
2015-09-10 09:00:00+00:00,14.7,16.0,120,3359.0,1069.0
2015-09-10 10:00:00+00:00,14.8,16.3,120,3405.0,1195.0
2015-09-10 11:00:00+00:00,14.9,16.4,140,3419.0,1204.0
2015-09-10 12:00:00+00:00,15.3,16.8,140,3412.0,1244.0
2015-09-10 13:00:00+00:00,15.8,17.4,140,3379.0,1263.0
2015-09-10 14:00:00+00:00,15.9,17.1,140,3383.0,1324.0
2015-09-10 15:00:00+00:00,15.6,16.9,140,3423.0,1328.0
2015-09-10 16:00:00+00:00,15.8,16.8,140,3501.0,1251.0
2015-09-10 17:00:00+00:00,15.4,16.5,140,3481.0,1264.0
2015-09-10 18:00:00+00:00,15.0,16.5,150,3361.0,1289.0
2015-09-10 19:00:00+00:00,14.9,16.4,160,3476.0,1320.0
2015-09-10 20:00:00+00:00,14.8,16.4,160,3440.0,1347.0
2015-09-10 21:00:00+00:00,14.8,16.4,150,3079.0,1351.0
2015-09-10 22:00:00+00:00,14.8,16.4,160,2688.0,1243.0
2015-09-10 23:00:00+00:00,14.8,16.4,160,2444.0,1250.0
2015-09-11 00:00:00+00:00,14.7,16.5,150,2256.0,1211.0
2015-09-11 01:00:00+00:00,14.6,16.6,140,2142.0,1101.0
2015-09-11 02:00:00+00:00,14.6,16.6,140,2099.0,1041.0
2015-09-11 03:00:00+00:00,14.6,16.6,150,2092.0,1018.0
2015-09-11 04:00:00+00:00,14.5,16.5,150,2158.0,1097.0
2015-09-11 05:00:00+00:00,14.4,16.4,140,2362.0,1108.0
2015-09-11 06:00:00+00:00,14.4,16.4,140,2814.0,1050.0
2015-09-11 07:00:00+00:00,14.4,16.4,140,3238.0,992.0
2015-09-11 08:00:00+00:00,13.8,15.6,130,3384.0,940.0
2015-09-11 09:00:00+00:00,14.7,16.7,110,3406.0,891.0
2015-09-11 10:00:00+00:00,14.9,16.9,120,3417.0,901.0
2015-09-11 11:00:00+00:00,15.2,17.3,130,3450.0,930.0
2015-09-11 12:00:00+00:00,15.3,17.4,130,3422.0,867.0
2015-09-11 13:00:00+00:00,15.0,17.0,140,3339.0,823.0
2015-09-11 14:00:00+00:00,15.1,17.2,140,3374.0,860.0
2015-09-11 15:00:00+00:00,14.4,16.2,140,3442.0,897.0
2015-09-11 16:00:00+00:00,14.2,16.2,140,3513.0,817.0
2015-09-11 17:00:00+00:00,14.1,16.1,140,3513.0,852.0
2015-09-11 18:00:00+00:00,13.4,14.6,280,3447.0,1108.0
2015-09-11 19:00:00+00:00,12.6,14.6,120,3464.0,1152.0
2015-09-11 20:00:00+00:00,12.8,14.8,240,3306.0,1218.0
2015-09-11 21:00:00+00:00,12.4,14.0,290,3011.0,1232.0
2015-09-11 22:00:00+00:00,12.1,13.3,290,2724.0,1238.0
2015-09-11 23:00:00+00:00,11.5,12.9,300,2489.0,1218.0
2015-09-12 00:00:00+00:00,11.5,12.7,300,2275.0,1215.0
2015-09-12 01:00:00+00:00,11.0,12.0,280,2134.0,1041.0
2015-09-12 02:00:00+00:00,10.7,11.9,290,2034.0,957.0
2015-09-12 03:00:00+00:00,10.4,11.5,280,2013.0,951.0
2015-09-12 04:00:00+00:00,10.4,11.1,280,2017.0,944.0
2015-09-12 05:00:00+00:00,10.0,10.2,280,2119.0,1089.0
2015-09-12 06:00:00+00:00,8.7,9.9,250,2201.0,903.0
2015-09-12 07:00:00+00:00,8.6,10.1,250,2513.0,715.0
2015-09-12 08:00:00+00:00,10.4,11.0,250,2857.0,692.0
2015-09-12 09:00:00+00:00,11.9,11.1,240,3063.0,821.0
2015-09-12 10:00:00+00:00,13.1,10.9,240,3113.0,868.0
2015-09-12 11:00:00+00:00,13.0,11.7,230,3143.0,909.0
2015-09-12 12:00:00+00:00,13.2,12.5,230,3073.0,921.0
2015-09-12 13:00:00+00:00,13.7,11.5,220,2961.0,854.0
2015-09-12 14:00:00+00:00,12.6,11.7,240,2918.0,750.0
2015-09-12 15:00:00+00:00,13.8,12.1,200,2922.0,700.0
2015-09-12 16:00:00+00:00,12.9,11.3,200,3007.0,584.0
2015-09-12 17:00:00+00:00,11.7,12.2,240,3030.0,485.0
2015-09-12 18:00:00+00:00,11.7,12.1,220,2959.0,427.0
2015-09-12 19:00:00+00:00,9.7,11.1,220,3031.0,426.0
2015-09-12 20:00:00+00:00,9.9,11.2,180,3012.0,440.0
2015-09-12 21:00:00+00:00,9.5,11.4,170,2765.0,422.0
2015-09-12 22:00:00+00:00,10.1,11.7,170,2497.0,433.0
2015-09-12 23:00:00+00:00,10.0,11.5,150,2349.0,384.0
2015-09-13 00:00:00+00:00,11.1,12.7,120,2196.0,386.0
2015-09-13 01:00:00+00:00,11.3,13.2,140,2072.0,338.0
2015-09-13 02:00:00+00:00,10.8,12.8,170,1995.0,298.0
2015-09-13 03:00:00+00:00,11.2,13.1,130,1951.0,246.0
2015-09-13 04:00:00+00:00,11.3,13.4,110,1961.0,230.0
2015-09-13 05:00:00+00:00,11.7,13.7,110,2008.0,219.0
2015-09-13 06:00:00+00:00,11.9,13.9,120,2051.0,214.0
2015-09-13 07:00:00+00:00,12.3,14.3,90,2271.0,223.0
2015-09-13 08:00:00+00:00,12.3,14.3,100,2577.0,210.0
2015-09-13 09:00:00+00:00,13.5,15.5,110,2802.0,203.0
2015-09-13 10:00:00+00:00,12.7,14.7,150,2939.0,231.0
2015-09-13 11:00:00+00:00,14.1,16.1,150,3070.0,306.0
2015-09-13 12:00:00+00:00,14.5,15.6,140,3108.0,402.0
2015-09-13 13:00:00+00:00,15.2,16.3,150,3013.0,412.0
2015-09-13 14:00:00+00:00,14.6,15.3,150,2938.0,497.0
2015-09-13 15:00:00+00:00,15.1,14.7,140,2920.0,539.0
2015-09-13 16:00:00+00:00,14.7,14.3,140,2983.0,568.0
2015-09-13 17:00:00+00:00,13.9,14.1,140,3036.0,515.0
2015-09-13 18:00:00+00:00,13.7,14.1,140,3015.0,510.0
2015-09-13 19:00:00+00:00,12.2,13.7,120,3157.0,594.0
2015-09-13 20:00:00+00:00,11.9,13.9,140,3056.0,665.0
2015-09-13 21:00:00+00:00,12.4,12.7,130,2756.0,759.0
2015-09-13 22:00:00+00:00,12.4,13.7,120,2440.0,762.0
2015-09-13 23:00:00+00:00,12.6,13.9,120,2262.0,876.0
2015-09-14 00:00:00+00:00,12.3,13.9,140,2122.0,846.0
2015-09-14 01:00:00+00:00,9.3,11.7,310,2029.0,771.0
2015-09-14 02:00:00+00:00,8.7,10.6,320,1992.0,694.0
2015-09-14 03:00:00+00:00,8.3,10.3,310,1984.0,607.0
2015-09-14 04:00:00+00:00,8.0,10.4,320,2050.0,588.0
2015-09-14 05:00:00+00:00,8.1,10.6,300,2268.0,615.0
2015-09-14 06:00:00+00:00,8.1,10.2,300,2757.0,662.0
2015-09-14 07:00:00+00:00,8.0,10.6,300,3200.0,581.0
2015-09-14 08:00:00+00:00,8.4,10.7,290,3354.0,586.0
2015-09-14 09:00:00+00:00,8.7,10.9,280,3397.0,554.0
2015-09-14 10:00:00+00:00,9.3,11.2,290,3440.0,588.0
2015-09-14 11:00:00+00:00,9.4,11.3,280,3497.0,652.0
2015-09-14 12:00:00+00:00,9.8,11.6,280,3489.0,622.0
2015-09-14 13:00:00+00:00,10.1,11.1,300,3442.0,647.0
2015-09-14 14:00:00+00:00,10.2,11.1,280,3459.0,636.0
2015-09-14 15:00:00+00:00,9.5,11.1,280,3516.0,639.0
2015-09-14 16:00:00+00:00,9.3,10.8,290,3637.0,658.0
2015-09-14 17:00:00+00:00,9.4,10.8,280,3669.0,662.0
2015-09-14 18:00:00+00:00,9.4,11.2,280,3530.0,608.0
2015-09-14 19:00:00+00:00,9.4,11.2,280,3560.0,506.0
2015-09-14 20:00:00+00:00,9.3,11.2,280,3402.0,418.0
2015-09-14 21:00:00+00:00,9.3,11.4,300,3025.0,451.0
2015-09-14 22:00:00+00:00,9.2,11.5,300,2663.0,500.0
2015-09-14 23:00:00+00:00,9.6,11.8,300,2409.0,576.0
2015-09-15 00:00:00+00:00,9.9,11.9,300,2261.0,603.0
2015-09-15 01:00:00+00:00,10.1,11.7,300,2150.0,598.0
2015-09-15 02:00:00+00:00,10.2,11.9,300,2086.0,563.0
2015-09-15 03:00:00+00:00,10.4,12.1,300,2086.0,512.0
2015-09-15 04:00:00+00:00,9.5,11.5,300,2140.0,486.0
2015-09-15 05:00:00+00:00,9.3,11.5,300,2364.0,419.0
2015-09-15 06:00:00+00:00,9.5,11.7,320,2860.0,372.0
2015-09-15 07:00:00+00:00,9.3,11.7,270,3292.0,292.0
2015-09-15 08:00:00+00:00,10.6,12.1,300,3424.0,220.0
2015-09-15 09:00:00+00:00,11.8,12.5,310,3441.0,202.0
2015-09-15 10:00:00+00:00,13.3,12.3,330,3422.0,135.0
2015-09-15 11:00:00+00:00,14.3,11.7,340,3427.0,115.0
2015-09-15 12:00:00+00:00,15.2,11.6,340,3400.0,138.0
2015-09-15 13:00:00+00:00,16.0,11.3,10,3358.0,151.0
2015-09-15 14:00:00+00:00,16.3,11.3,10,3375.0,156.0
2015-09-15 15:00:00+00:00,12.5,13.4,180,3434.0,120.0
2015-09-15 16:00:00+00:00,11.8,13.8,190,3540.0,103.0
2015-09-15 17:00:00+00:00,11.9,13.9,190,3536.0,75.0
2015-09-15 18:00:00+00:00,11.5,13.6,190,3439.0,65.0
2015-09-15 19:00:00+00:00,11.3,13.4,210,3573.0,71.0
2015-09-15 20:00:00+00:00,11.1,13.0,290,3448.0,89.0
2015-09-15 21:00:00+00:00,11.5,13.4,320,3066.0,88.0
2015-09-15 22:00:00+00:00,11.1,13.0,330,2671.0,88.0
2015-09-15 23:00:00+00:00,10.9,13.0,340,2423.0,101.0
2015-09-16 00:00:00+00:00,10.6,12.8,340,2281.0,100.0
